105937,97139
105938,97140
105939,97140
105940,97140
105941,97140
105942,97140
105943,97140
105944,97140
105945,97141
105946,97142
105948,97144
105949,97144
105950,97144
105951,97144
105952,97144
105961,97147
105962,97148
105963,97149
105964,97150
105965,97151
105966,97152
105967,97152
105970,97154
105971,97155
105972,97155
105973,97155
105974,97155
105975,97156
105976,97157
105977,97158
105978,97159
105979,97159
105980,97159
105981,97159
105991,97164
105992,97165
105993,97165
105994,97166
105995,97167
105996,97167
105997,97167
105998,97167
105999,97167
106000,97167
106001,97168
106002,97169
106003,97170
106018,97172
106019,97173
106020,97174
106021,97174
106022,97175
106023,97175
106024,97176
106025,97176
106026,97176
106027,97177
106028,97178
106029,97179
106030,97180
106031,97180
106032,97180
106033,97181
106034,97182
106035,97183
106036,97183
106037,97183
106038,97183
106039,97183
106040,97184
106041,97185
106042,97186
106043,97187
106044,97187
106045,97188
106046,97189
106047,97189
106048,97189
106049,97190
106050,97191
106051,97192
106052,97192
106053,97192
106054,97192
106055,97192
106056,97192
106057,97193
106058,97193
106059,97194
106060,97195
106061,97196
106062,97196
106063,97196
106064,97196
106065,97196
106066,97196
106067,97196
106068,97196
106069,97196
106070,97196
106071,97196
106072,97197
106073,97198
106074,97199
106075,97199
106076,97199
106077,97200
106078,97200
106079,97200
106080,97201
106081,97201
106082,97202
106083,97202
106084,97203
106085,97204
106086,97204
106087,97204
106088,97204
106089,97205
106090,97206
106091,97207
106092,97208
106093,97209
106094,97210
106095,97211
106096,97212
106097,97212
106098,97213
106099,97214
106100,97215
106101,97216
106102,97217
106103,97218
106104,97219
106105,97220
106106,97221
106107,97222
106108,97223
106109,97223
106110,97224
106111,97225
106112,97226
106113,97227
106114,97227
106115,97227
106116,97227
106117,97228
106118,97229
106119,97230
106120,97231
106121,97232
106122,97232
106123,97233
106124,97234
106125,97235
106126,97235
106127,97235
106128,97235
106129,97236
106130,97237
106131,97237
106215,97343
106217,97345
106218,97345
106219,97345
106220,97345
106221,97346
106222,97347
106223,97348
106224,97349
106225,97350
106226,97351
106227,97352
106228,97353
106680,100353
106695,100369
106697,100373
106698,100373
106699,100374
106703,100380
106704,100380
106705,100380
106706,100380
106707,100380
106708,100380
106709,100384
106717,100390
106718,100390
106719,100391
106720,100392
106721,100393
106722,100394
106723,100395
106724,100396
106726,100398
106727,100399
106728,100399
106729,100399
106730,100404
106731,100410
106732,100410
106733,100410
106734,100411
106735,100411
106736,100411
106737,100414
106738,100416
106739,100416
106740,100417
106741,100418
106742,100420
106743,100421
133360,914
134605,60583
134608,60591
134643,60640
134645,60642
134650,60645
134653,60648
134657,60654
134661,60659
134665,60665
134667,60667
134672,60671
134673,60673
134674,60674
134677,60678
134681,60683
134682,60684
134687,60689
134691,60693
134692,60694
134695,60697
134696,60698
134697,60699
134698,60701
134699,60702
134700,60703
134701,60704
134702,60705
134703,60706
134704,60707
134707,60710
134708,60711
134709,60712
134711,60714
134714,60717
134719,60722
134721,60724
134727,60730
134731,60734
134732,60735
134733,60736
134735,60738
134737,60740
134738,60741
134743,60746
134744,60750
134745,60756
134746,60757
134747,60759
134748,60762
134751,60794
134752,60814
134753,60820
134754,60821
134755,60822
134756,60823
134758,61136
134759,61137
134760,61162
134766,61170
134767,61171
134768,61171
134769,61171
134770,61171
134771,61171
134772,61171
134773,61171
134774,61171
134775,61171
134776,61171
134777,61171
134778,61171
134779,61171
134780,61172
134781,61173
134784,61179
134785,61180
134789,61191
134790,61193
134792,61196
134793,61197
134795,61199
134796,61200
134797,61201
134798,63191
134800,64729
134801,64741
134804,64798
134805,64809
134806,64815
134807,64819
134808,64829
134809,64830
134810,64833
134811,64834
134815,64841
134817,64845
134818,64846
134820,64848
134824,64856
134825,64858
134827,64860
134828,64861
134829,64862
134830,64863
134832,64865
134833,64866
134834,64869
134835,64874
134836,64875
134837,64880
134841,64884
134842,64885
134844,64887
134845,64888
134850,64895
134852,64897
134853,64897
134854,64898
134857,64905
134863,64909
134864,64909
134865,64911
134867,64922
134868,64924
134869,64925
134873,64930
134876,64938
134877,64939
134878,64940
134879,64941
134883,64945
134884,64947
134885,64949
134886,64950
134887,64951
134888,64953
134893,64959
134895,64962
134899,64971
134900,64972
134902,64974
134905,64977
134906,64978
134907,64979
134908,64981
134909,64982
134910,64984
134911,64985
134913,64989
134914,64989
134915,64990
134916,64991
134917,64993
134918,64994
134919,64995
134920,64997
134921,64998
134922,65000
134923,65002
134924,65003
134929,65013
134931,65016
134932,65016
134933,65021
134934,65022
134935,65023
134936,65024
134937,65025
134938,65025
134939,65026
134942,65031
134945,65034
134946,65035
134947,65036
134948,65037
134949,65040
134950,65041
134951,65043
134952,65045
134954,65047
134955,65048
134956,65049
134957,65050
134959,65052
134963,65056
134964,65057
134965,65058
134966,65059
134967,65060
134968,65061
134969,65063
134970,65064
134971,65066
134972,65067
134974,65070
134975,65071
134976,65072
134977,65073
134978,65074
134980,65076
134981,65077
134982,65078
134983,65080
134984,65081
134985,65082
134986,65083
134988,65085
134989,65086
134990,65087
134991,65089
134992,65090
134993,65091
134994,65093
134995,65094
134996,65096
134997,65096
134998,65097
134999,65098
135000,65099
135003,65103
135005,65106
135006,65107
135007,65108
135008,65109
135010,65111
135011,65112
135012,65113
135013,65114
135014,65115
135015,65116
135016,65117
135017,65118
135018,65119
135019,65120
135020,65121
135022,65123
135023,65125
135024,65126
135025,65127
135026,65129
135027,65130
135028,65131
135029,65132
135030,65134
135031,65137
135032,65138
135033,65138
135034,65139
135035,65139
135036,65140
135037,65141
135038,65142
135039,65143
135040,65144
135041,65145
135042,65146
135043,65147
135044,65148
135045,65152
135046,65154
135048,65156
135049,65158
135050,65159
135051,65160
135052,65161
135053,65162
135054,65163
135055,65164
135056,65165
135057,65167
135058,65168
135059,65169
135060,65170
135061,65171
135062,65172
135063,65173
135064,65174
135065,65176
135066,65177
135067,65177
135068,65178
135069,65180
135070,65181
135071,65182
135072,65182
135073,65183
135075,65187
135076,65188
135077,65189
135078,65190
135079,65190
135080,65194
135081,65195
135082,65196
135083,65197
135084,65198
135085,65199
135086,65202
135087,65205
135088,65206
135089,65207
135090,65209
135091,65210
135092,65211
135093,65213
135094,65214
135095,65219
135097,65221
135098,65222
135099,65222
135100,65223
135101,65224
135102,65225
135103,65226
135104,65228
135105,65229
135106,65230
135107,65231
135108,65233
135109,65234
135110,65235
135111,65239
135112,65240
135113,65242
135114,65243
135115,65244
135116,65245
135117,65246
135118,65248
135119,65249
135120,65250
135121,65252
135122,65254
135123,65258
135124,65259
135125,65260
135126,65261
135127,65262
135128,65263
135129,65264
135130,65265
135131,65266
135132,65267
135133,65268
135134,65269
135135,65270
135137,65273
135138,65274
135139,65276
135140,65278
135141,65279
135142,65281
135144,65286
135145,65289
135146,65293
135147,65294
135148,65296
135149,65297
135150,65298
135151,65300
135152,65300
135153,65301
135154,65302
135155,65304
135156,65305
135157,65308
135158,65312
135159,65313
135160,65314
135161,65315
135162,65318
135163,65321
135164,65322
135165,65323
135166,65324
135167,65325
135168,65329
135169,65332
135170,65335
135171,65342
135172,65343
135173,65347
135174,65348
135175,65349
135176,65350
135177,65351
135178,65352
135179,65353
135180,65354
135181,65355
135182,65356
135183,65357
135184,65359
135185,65362
135186,65364
135187,65365
135188,65366
135189,65368
135190,65370
135191,65371
135192,65372
135193,65373
135194,65375
135195,65376
135196,65377
135197,65378
135198,65379
135199,65380
135200,65380
135201,65381
135202,65382
135203,65383
135204,65384
135205,65386
135206,65387
135207,65388
135208,65389
135209,65390
135210,65393
135211,65394
135212,65395
135214,65397
135215,65398
135216,65399
135217,65400
135218,65401
135219,65402
135220,65403
135221,65404
135222,65406
135223,65407
135224,65409
135228,65413
135229,65414
135230,65415
135231,65416
135233,65418
135234,65419
135235,65420
135236,65421
135237,65422
135238,65423
135239,65425
135240,65426
135241,65427
135242,65428
135243,65429
135244,65430
135245,65431
135246,65432
135247,65433
135248,65434
135249,65435
135250,65436
135251,65437
135252,65438
135253,65439
135254,65440
135255,65441
135256,65442
135257,65443
135258,65444
135259,65445
135260,65446
135261,65447
135262,65448
135263,65448
135264,65449
135265,65450
135266,65452
135267,65455
135268,65458
135269,65458
135270,65463
135271,65464
135272,65465
135273,65466
135274,65467
135275,65468
135276,65471
135277,65473
135278,65474
135279,65479
135280,65579
135281,65580
135282,65581
135283,65582
135284,65583
135285,65584
135286,65585
135287,65586
135288,65587
135289,65588
135290,65589
135291,65590
135292,65591
135293,65592
135294,65607
135295,65608
135296,65608
135297,65609
135298,65827
135299,65828
135300,65829
135301,65830
135302,65839
135303,65840
135304,65841
135305,65842
135306,65845
135307,65846
135308,65847
135309,65848
135310,65849
135311,65850
135312,65851
135313,65852
135314,65853
135315,65854
135316,65855
135317,65856
135318,65857
135319,65858
135320,65861
135321,65862
135322,65864
135323,65865
135327,65867
135328,65868
135329,65869
135330,65870
135331,65871
135332,65872
135333,65873
135334,65874
135335,65874
135336,65876
135337,65880
135338,65881
135339,95590
135340,95591
135341,95591
135343,95658
135344,95662
135345,95663
135346,95664
135347,95668
135348,95674
135349,95676
135350,95684
135351,95685
135352,95686
135353,95690
135354,95694
135355,95695
135356,95696
135357,95697
135358,95698
135359,95703
135360,95704
135361,95718
135362,95719
135363,95720
135364,95721
135365,95730
135367,95736
135368,95738
135369,95755
135370,95757
135371,95759
135372,95760
135373,95761
135374,95762
135375,95765
135376,95766
135377,95769
135379,95771
135380,95773
135381,95775
135382,95776
135383,95777
135384,95780
135385,95783
135386,95784
135387,95792
135388,95795
135392,95801
135395,95806
135396,95808
135397,95809
135398,95810
135399,95811
135400,95819
135401,95820
135402,95821
135404,95829
135405,95830
135406,95830
135407,95835
135408,95837
135409,95843
135410,95845
135411,95862
135412,95863
135413,95863
135414,95864
135415,95868
135416,95868
135417,95870
135418,95872
135419,95873
135420,95874
135421,95874
135422,95876
135423,95882
135424,95887
135425,95888
135426,95889
135428,95892
135429,95893
135430,95894
135431,95897
135432,95899
135433,95900
135434,95906
135435,95907
135436,95908
135437,95912
135438,95914
135439,95922
135440,95922
135441,95925
135442,95926
135443,95927
135444,95928
135445,95929
135446,95931
135447,95941
135448,95944
135449,95945
135450,95946
135989,97
135990,101
135991,109
135997,117
135998,120
135999,121
136000,122
136002,128
136008,163
136013,175
136014,175
136019,186
136020,188
136021,188
136030,213
136031,219
136036,228
136037,229
136043,239
136045,246
136046,248
136048,251
136052,268
136053,268
136054,268
136058,277
136061,304
136063,315
136067,322
136068,332
136069,337
136070,342
136071,344
136072,344
136073,344
136074,344
136076,346
136077,347
136078,347
136079,347
136080,347
136081,347
136082,347
136083,347
136084,347
136085,347
136086,347
136087,347
136088,349
136090,351
136092,359
136093,362
136094,362
136095,363
136096,363
136101,375
136105,382
136106,383
136110,398
136112,402
136114,405
136117,413
136122,422
136123,422
136124,422
136125,422
136126,422
136127,422
136128,422
136129,422
136130,422
136131,422
136132,422
136133,424
136136,429
136140,435
136141,435
136144,440
136145,440
136148,447
136157,460
136161,466
136162,466
136163,466
136168,472
136170,476
136290,722
136296,737
136298,739
136300,741
136302,744
136308,759
136309,760
136310,771
136311,773
136312,776
136313,781
136315,789
136317,791
136318,799
136320,819
136321,832
136322,834
136323,835
136324,836
136325,845
136326,846
136327,848
136328,851
136329,858
136330,860
136331,861
136332,862
136333,864
136334,866
136335,867
136378,1436
136384,1442
136395,1453
136396,1454
136409,1466
136450,1561
136462,1577
136463,1577
136464,1578
136498,1634
136499,1636
136515,1669
136517,1675
136520,1687
136522,1691
136523,1691
136524,1691
136525,1691
136526,1691
136527,1691
136528,1691
136530,1697
136532,1715
136535,1719
136536,1721
136538,1723
136539,1725
136541,1727
136542,1729
136543,1729
136544,1729
136545,1729
136550,1738
136551,1739
136552,1740
136553,1740
136554,1742
136555,1742
136556,1743
136558,1748
136559,1749
136560,1751
136561,1751
136562,1753
136563,1755
136564,1755
136565,1757
136567,1763
136568,1763
136570,1765
136578,1778
136579,1779
136580,1779
136585,1785
136586,1787
136587,1788
136588,1789
136589,1790
136590,1790
136591,1790
136592,1792
136593,1793
136594,1794
136595,1795
136596,1802
136598,1840
136599,1840
136600,1840
136603,1861
139469,96100
139470,96102
139471,96139
139472,96214
139473,96216
139474,96224
139475,96243
139476,96243
139477,96256
139479,96272
139480,96274
139481,96274
139482,96274
139483,96274
139484,96274
139485,96274
139486,96275
139487,96276
